༄༅ དཀོན་ མཆོག་ གསུམ་ ལ་ ཕྱག་ འཚལ་ ལོ །_། 81
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ སྟོང་ ཕྲག་ བརྒྱ་ པ་ 55
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ སྟོང་ ཕྲག་ བརྒྱ་ པ 221
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ སྟོང་ ཕྲག་ ཉི་ ཤུ་ 102
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ བསམ་ གྱིས་ མྱི་ ཁྱབ་ 138
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ ཟུང་ ཤིག །_ ཀུན་ 48
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ བསྒོམ་ པ་ འདི་ ནི 237
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ བསྒོམ་ པ་ ཡོངས་ སུ་ 263
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ བསྒོམ་ པ་ ལགས །_ 161
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ སྒོམ་ པ་ ལགས་ སོ 42
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པས་ ཡོངས་ སུ་ ཟིན་ པ་ 67
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པས་ ཡོངས་ སུ་ ཟིན་ པར་ 55
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པས་ ཡོངས་ སུ་ མ་ བཟུང་ 44
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པས་ སེམས་ ཅན་ རྣམས་ ཡོངས་ 54
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པའོ །_། རབ་ ཀྱི་ རྩལ་ 73
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པའོ །_། བཅོམ་ ལྡན་ འདས་ 163
ཕ་ རོལ་ ཏུ་ ཕྱིན་ པའོ །_། ཚེ་ དང་ ལྡན་ 44
ཕ་ རོལད་ ཏུ་ ཕྱིནད་ པ་ སྟོང་ ཕྲག་ བརྒྱ་ པ 51
ཟས་ དང་ །_ གཟིམས་ ཆ་ དང་ །_ གདན་ དང་ 120
ཟས་ སྦྱིན་ གྱི་ ཀུན་ དགའ་ ར་ བ་ ན །_ 51
ཟས་ སྦྱིན་ གྱི་ ཀུན་ དགའ་ ར་ བ་ ན་ བཞུགས་ 643
སྦྱོར་ བ་ དང་ རྗེས་ སུ་ སྦྱོར་ བ་ ལ་ བརྩོན་ 47
སྦྱོར་ བ་ ཡིན་ ནོ །_། རབ་ འབྱོར་ ཇི་ ལྟར་ 43
སྦྱོར་ བ་ ཡིན་ ཞེ་ ན །_ རབ་ འབྱོར་ འདི་ 72
སྦྱོར་ བ་ ཞེས་ བྱ་ བའི་ ཆོས་ སྣང་ བའི་ སྒོ་ 88
སྦྱོར་ བ་ ཡོངས་ སུ་ ཟད་ པ །_ ཡང་ དག་ 43
སྦྱོར་ བ་ འམ་ འབྱེད་ པ་ ལྟ་ ག་ ལ་ ཡོད 97
སྦྱོར་ བ་ སྔ་ མ་ དེ་ ཉིད་ ཀྱིས་ ཉེས་ པ་ 48
སྦྱོར་ བ་ མྱེད་ པ་ ནི་ རྣམ་ པར་ དག་ པའོ 106
སྦྱོར་ བས་ བྱང་ ཆུབ་ སེམས་ དཔའ་ གང་ དག་ བླ་ 87
སྦྱོར་ ལས །_། རྡོ་ རྗེ་ སེམས་ དཔའ་ བདེ་ བའི་ 44
སྦྱོར་ མི་ འབྱེད་ དེ །_ དེ་ ནི་ འདི་ ལྟར་ 270
སྦྱོར་ མི་ འབྱེད་ དོ །_། དེ་ ནི་ འདི་ ལྟར་ 109
སྦྱོར་ བའི །_། རྡོ་ རྗེ་ མཁའ་ འགྲོ་ བདེ་ བའི་ 47
སྦྱོར་ མྱི་ འབྱེད་ དེ །_ དེ་ ནི་ འདི་ ལྟར་ 46
སྦྱོར་ མྱི་ འབྱེད་ དེ །_ དེ་ ཅིའི་ ཕྱིར་ ཞེ་ 72
གྲུ་ བཞི་ པ་ ལ་ སྒོ་ བཞི་ པ །_། རྟ་ 51
ཐད་ དུ་ ཚངས་ པར་ སྤྱོད་ པ་ སྤྱད་ པར་ འཚལ་ 61
འགྲེང་ བ་ དང་ །_ འདུག་ པ་ དང་ །_ ཉལ་ 41
ཟ་ དང་ །_ ལྷ་ མ་ ཡིན་ དང་ །_ ནམ་ 465
ཟ་ བར་ འོང་ བའི་ ལས་ དེ་ དག་ བྱས་ ཤིང་ 52
ཟ་ བས་ གཅོད་ དམ །_ གཅོད་ དུ་ འཇུད་ ན་ 50
ཟ་ མ་ དང་ །_ མ་ ནིང་ དང་ །_ དགེ་ 42
ཟ་ བའང་ ཚོགས་ དང་ དུས །_། རྙེད་ ན་ ལུས་ 49
ཕྱེ་ མ་ དང་ །_ ན་ བཟའ་ དང་ །_ གདུགས་ 168
ཕྱེ་ མ་ དང་ །_ གོས་ དང་ །_ གདུགས་ དང་ 87
ཕྱེ་ སྟེ་ གསལ་ བ་ དང་ །_ ཡང་ དག་ པར་ 70
བསོད་ སྙོམས་ དང་ །_ གཟིམས་ ཆ་ དང་ །_ སྙུན་ 42
བསོད་ ནམས་ ཐམས་ ཅད་ བསྡུས་ པའི་ ཏིང་ ངེ་ འཛིན་ 55
བསོད་ ནམས་ ཆེན་ པོ་ དང་ ལྡན་ པ །_ ན་ 95
བསོད་ ནམས་ མང་ དུ་ འཕེལ་ ལོ །_། དེ་ ཅིའི་ 51
བསོད་ ནམས་ མངོན་ པར་ འདུ་ བྱེད་ པ་ ལྟ་ ཞོག 51
བསོད་ ནམས་ དེའི་ རྒྱུས་ མང་ དུ་ འཕེལ་ ལམ །_། 60
བསོད་ ནམས་ དེའི་ རྒྱུས་ མང་ དུ་ འཕེལ་ ལམ །_ 56
བསོད་ ནམས་ ཆེས་ མང་ དུ་ འཕེལ་ ལོ །_། དེ་ 56
སྙོམས་ པར་ འཇུག་ པ་ དང་ །_ རྣམ་ པར་ ཐར་ 259
སྙོམས་ པར་ འཇུག་ པ་ དང་ །_ སྟོང་ པ་ ཉིད་ 128
སྙོམས་ པར་ འཇུག་ པ་ རྣམས་ དང་ །_ རྣམ་ པར་ 196
སྙོམས་ པར་ འཇུག་ པ་ རྣམས་ སམ །_ རྣམ་ པར་ 58
སྙོམས་ པར་ འཇུག་ པ་ རྣམ་ པར་ དག་ པ་ དང་ 71
སྙོམས་ པར་ འཇུག་ པ་ རྣམ་ པར་ དག་ པས །_ 73
སྙོམས་ པར་ འཇུག་ པ་ དེ་ དག་ གི་ ལེགས་ པ་ 53
སྙོམས་ པར་ འཇུག་ པ་ བཞི་ དང་ །_ རྣམ་ པར་ 74
སྙོམས་ པར་ འཇུག་ པ་ བཞི་ དང་ །_ མངོན་ པར་ 72
སྙོམས་ པར་ འཇུག་ པ་ དགུ་ དང་ །_ རྣམ་ པར་ 147
སྙོམས་ པར་ འཇུག་ པ་ དགུ་ དང་ །_ སྟོང་ པ་ 179
སྙོམས་ པར་ འཇུག་ པ་ དགུ་ ལ་ སྙོམས་ པར་ འཇུག་ 41
སྙོམས་ པར་ ཞུགས་ སོ །_། དེ་ ལས་ བཞེངས་ ནས་ 59
སྙོམས་ པར་ ཞུགས་ པ་ དང་ །_ འགྲོ་ བ་ གཞན་ 46
སྙོམས་ པར་ ཞུགས་ ཏེ །_། བྱང་ ཆུབ་ ཀྱི་ སེམས་ 109
སྙོམས་ པར་ ཞུགས་ ཏེ །_ བྱང་ ཆུབ་ ཀྱི་ སེམས་ 188
སྙོམས་ པར་ ཞུགས་ ནས །_ དེ་ བཞིན་ གཤེགས་ པ་ 58
སྙོམས་ པར་ ཞུགས་ ཏེ་ བྱང་ ཆུབ་ ཀྱི་ སེམས་ འདི་ 664
དོང་ སྟེ་ ལྷགས་ ནས །_ བཅོམ་ ལྡན་ འདས་ ཀྱི་ 109
ཟེ་ དང་ །_ ཁྱིམ་ བདག་ དད་ པ་ ཅན་ དག་ 40
ཟེ་ ཡིན་ ཏེ་ འོད་ ཀྱི་ ཚད །_། དཔག་ ཚད་ 46
ཟེ་ ཁ་ ཅིག་ དད་ པས་ བྱིན་ པ་ དག་ སྤྱད་ 43
ཁུར་ བོར་ བ །_ བདག་ གི་ དོན་ རྗེས་ སུ་ 41
ཟོས་ པའི་ སེམས་ ཅན་ གྱི་ ཁམས་ ལ་ རྣམ་ པར་ 62
པོར་ ཁྱེད་ ཅག་ ཉིད་ མི་ ཤེས་ པ་ དང་ བྲལ་ 40
པོར་ འགྱུར་ རོ །_། བཅོམ་ ལྡན་ འདས་ དེ་ ལྟར་ 68
པོར་ འགྱུར་ རོ །_། བཙུན་ པ་ དགེ་ སློང་ གིས་ 80
པོར་ འགྱུར་ རོ །_། བཙུན་ པ་ རེ་ ཞིག་ དགེ་ 85
པོར་ བྱང་ ཆུབ་ ཏུ་ ནི་ སེམས་ བསྐྱེད་ དོ །_། 892
པོར་ བགྱིད་ པ་ འམ །_ རྒྱ་ ཆུང་ ངུར་ བགྱིད་ 209
པོར་ འདུ་ ཤེས་ པས་ གཅོད་ དམ །_ གཅོད་ དུ་ 49
པོར་ མྱི་ བྱེད་ རྒྱ་ ཆུང་ ངུར་ མྱི་ བྱེད་ དོ 94
པོར་ མྱི་ བགྱིད་ རྒྱ་ ཆུང་ ངུར་ མྱི་ བགྱིད་ དོ 99
བའམ་ འོང་ བ་ ལྟ་ ག་ ལ་ ཡོད །_ རབ་ 144
སྐབས་ འདི་ ལ་ དགེ་ སློང་ གི་ དགེ་ འདུན་ བསྡུ་ 136
སྐབས་ དེ་ དགེ་ སློང་ རྣམས་ ཀྱིས་ བཅོམ་ ལྡན་ འདས་ 640
སྐབས་ དེ་ དགེ་ སློང་ དག་ གིས་ བཅོམ་ ལྡན་ འདས་ 75
སྐབས་ དེ་ དགེ་ སློང་ མ་ རྣམས་ ཀྱིས་ དགེ་ སློང་ 74
སྐབས་ དེ་ དགེ་ སློང་ མ་ རྣམས་ ཀྱིས་ བཅོམ་ ལྡན་ 51
སྐབས་ དེ་ བཅོམ་ ལྡན་ འདས་ ལ་ དགེ་ སློང་ རྣམས་ 89
སྐབས་ དེ་ བཅོམ་ ལྡན་ འདས་ ལ་ དགེ་ སློང་ དག་ 40
སྐབས་ དེ་ བཅོམ་ ལྡན་ འདས་ ལ་ གསོལ་ ཏོ །_། 119
སྐབས་ ཀྱང་ མྱི་ དབྱེའོ །_། ཕྱིས་ འགྱོད་ པ་ ཅན་ 50
ཉེས་ པ་ མེད་ དོ །_། བཙུན་ པ་ དགེ་ སློང་ 68
ཉེས་ པ་ སྦོམ་ པོར་ འགྱུར་ རོ །_། དགེ་ སློང་ 98
ཉེས་ པ་ སྦོམ་ པོར་ འགྱུར་ རོ །_། བཙུན་ པ་ 221
ཉེས་ པ་ སྦོམ་ པོར་ འགྱུར་ རོ །_། གལ་ ཏེ་ 59
ཉེས་ པར་ སྨྲས་ པའི་ ཆོས་ རྣམས་ ཀྱི་ དོན་ ཀུན་ 60
ཉེས་ བྱས་ སོ །_། མཐའ་ འཁོབ་ པས་ མཐའ་ འཁོབ་ 42
ཉེས་ བྱས་ སོ །_། མི་ མ་ ལགས་ པ་ ལ་ 48
ཉེས་ བྱས་ སོ །_། དེ་ བཞིན་ དུ་ སེམས་ འཁྲུགས་ 77
ཉེས་ བྱས་ སོ །_། དེ་ བཞིན་ དུ་ སྤྲིང་ ཡིག་ 56
ཉེས་ བྱས་ སོ །_། བཙུན་ པ་ བསླབ་ པ་ སྩལ་ 41
ཉེས་ བྱས་ སོ །_། བཙུན་ པ་ དགེ་ སློང་ གིས་ 427
ཉེས་ བྱས་ སོ །_། བཙུན་ པ་ དགེ་ སློང་ མས་ 54
ཉེས་ བྱས་ སོ །_། བཙུན་ པ་ རེ་ ཞིག་ དགེ་ 208
ཉེས་ བྱས་ སོ །_། བསྙེན་ པར་ མ་ རྫོགས་ པ་ 119
ཉེས་ བྱས་ སོ །_། བསྙེན་ པར་ མ་ རྫོགས་ པར་ 109
ཉེས་ བྱས་ སོ །_། བསྙེན་ པར་ རྫོགས་ པ་ ན་ 40
ཉེས་ བྱས་ སུ་ འགྱུར་ ལ །_ ཐོབ་ ན་ ཡང་ 45
ཉེས་ བྱས་ སུ་ འགྱུར་ རོ །_། དགེ་ སློང་ གིས་ 189
ཉེས་ བྱས་ སུ་ འགྱུར་ རོ །_། བཙུན་ པ་ དགེ་ 163
ཉེས་ བྱས་ སུ་ འགྱུར་ རོ །།_།། མདོར་ ན །_ 58
ཉེས་ དམིགས་ སུ་ རྗེས་ སུ་ ལྟ་ བར་ གནས་ པའམ 43
ཞོ་ དང་ །_ མར་ དང་ །_ ཞུན་ མར་ དང་ 65
ཞོ་ དང་ མར་ དང་ ཞུན་ མར་ དང་ མར་ གྱི་ 46
ཞོ་ དང་ སྦྲང་ རྩི་ དང་ མར་ གྱིས་ བཏགས་ པའི་ 51
ཤ་ ར་ དྭ་ ཏིའི་ བུས་ འདི་ སྐད་ ཅེས་ གསོལ་ 128
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ ལ་ འདི་ སྐད་ ཅེས་ 184
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ལ་ བྱང་ ཆུབ་ 88
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ཇི་ སྙམ་ དུ་ 226
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ལྟ་ སྟེ །_ 96
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ལྟ་ སྟེ་ དཔེར་ 55
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ལྟར་ ཡང་ བྱང་ 66
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ རྣམ་ གྲངས་ དེས་ ན 218
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ རང་ གི་ མཚན་ ཉིད་ 107
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ ཤིན་ ཏུ་ རྣམ་ པར་ 121
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ དེ་ བཞིན་ ཏེ 42
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ དེ་ བཞིན་ ནོ 45
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ བཞིན་ དུ་ བྱང་ 77
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ བཞིན་ གཤེགས་ པ་ 41
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ ཇི་ སྙམ་ དུ་ 75
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ ལྟར་ ན །_ 58
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ ལྟར་ ན་ བྱང་ 42
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ བྱང་ ཆུབ་ སེམས་ དཔའ་ 536
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ གཞན་ ཡང་ བྱང་ ཆུབ་ 442
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ རྣམ་ གྲངས་ དེས་ 233
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ དེ་ བཞིན་ དུ་ 108
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ དེ་ ལྟར་ ན་ 59
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ ནང་ སྟོང་ པ་ 46
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ བྱང་ ཆུབ་ སེམས་ 162
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ གཞན་ ཡང་ བྱང་ 51
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ མྱིག་ གི་ འདུས་ 40
ཤ་ ར་ དྭ་ ཏིའི་ བུས །_ ཚེ་ དང་ ལྡན་ 56
འདུག _། ང་ ནི་ ཡང་ དག་ རྫོགས་ པའི་ སངས་ 89
བཤམས་ པ་ ཉིད་ ལ་ བཞུགས་ སོ །_། བཞུགས་ ནས་ 43
བཤམས་ པ་ ཉིད་ ལ་ བཞུགས་ སོ །_། དེ་ ནས་ 50
མྱོང་ བར་ འགྱུར་ བའི་ ལས་ ཀྱིས་ ཡི་ དགས་ དང་ 49
མྱོང་ བར་ འགྱུར་ ཏེ །_ དགེ་ སློང་ དག་ ལས་ 60
མྱོང་ བར་ འགྱུར །_ དགེ་ སློང་ དག་ ལས་ བྱས་ 52
མེ་ ལ་ ཕྱག་ འཚལ་ ལོ །_། དེ་ བཞིན་ གཤེགས་ 68
མེ་ ཏོག་ དང་ །_ ཕྲེང་ བ་ དང་ །_ སྤོས་ 140
མེ་ ཏོག་ དང་ །_ བདུག་ པ་ དང་ །_ སྤོས་ 161
མེ་ ཏོག་ དང་ །_ བདུག་ སྤོས་ དང་ །_ སྤོས་ 66
མེ་ ཏོག་ དང་ །_ སྤོས་ དང་ །_ ཕྲེང་ བ་ 45
མེ་ ཏོག་ ལ་ ཕྱག་ འཚལ་ ལོ །_། དེ་ བཞིན་ 50
མེ་ ཏོག་ ཀུན་ ཏུ་ རྒྱས་ པ་ མངོན་ པར་ ཤེས་ 68
མེ་ ཏོག་ ཕྲེང་ དང་ །_ བྱུག་ པ་ དང་ །_ 88
མེ་ ཏོག་ ཨུད་ པ་ ལ་ དང་ །_ པད་ མ་ 59
མེ་ ཏོག་ མན་ དཱ་ ར་ བ་ དང་ །_ མན་ 43
བསྒྱུར་ བ །_ འོད་ པ་ བཞིན་ དུ་ ཉེ་ བར་ 54
བསྒྱུར་ ཅིང་ བཟོད་ པ་ དང་ །_ འདོད་ པ་ དང་ 112
བསྒྱུར་ ཅིང་ ཞུས་ ཏེ་ སྐད་ གསར་ ཆད་ ཀྱིས་ ཀྱང་ 41
བསྒྱུར་ ཅིང་ ཞུས་ ཏེ་ གཏན་ ལ་ ཕབ་ པ །།_།། 106
བསྒྱུར་ ཅིང་ ཞུས་ ཏེ་ གཏན་ ལ་ ཕབ་ པ །།_ 76
ཚ་ བ་ དང་ །_ རབ་ ཏུ་ ཚ་ བ་ དང་ 47
དུས །_། རྙེད་ ན་ ལུས་ ཅན་ རྣམས་ ལ་ ནི 49
ཀ་ འདི་ ལྟ་ སྟེ་ དཔེར་ ན །_ ནམ་ མཁའ་ 106
ཀ་ འདི་ ལྟ་ སྟེ་ དཔེར་ ན །_ ནམ་ མཁའི་ 109
ཀ་ དེ་ ནི་ འདི་ ལྟར་ ཤེས་ རབ་ ཀྱི་ ཕ་ 54
ཀ་ དེ་ བས་ ཀྱང་ རིགས་ ཀྱི་ བུ་ འམ་ རིགས་ 73
ཀ་ དེ་ དེ་ བཞིན་ ནོ །_། དེ་ དེ་ བཞིན་ 48
ཀ་ དེ་ བཞིན་ གཤེགས་ པ་ གང་ ཡིན་ པ་ དེ་ 105
ཀ་ དེ་ ཇི་ སྙམ་ དུ་ སེམས །_ རིགས་ ཀྱི་ 78
ཀ་ དེ་ ལྟར་ སྟོན་ པའི་ རིགས་ ཀྱི་ བུ་ འམ་ 82
ཀ་ ཤེས་ རབ་ ཀྱི་ ཕ་ རོལ་ ཏུ་ ཕྱིན་ པ་ 84
