༄༅ རྒྱ་ གར་ སྐད་ དུ །_ 319
གཞེས་ ལ་ ཆོས་ ཀྱང་ སྟོན་ པའི་ 42
གཞེས་ ལ་ ཆོས་ ཀྱང་ སྟོན་ ཏེ 433
གཞེས་ ལ་ ཆོས་ ཀྱང་ སྟོན་ ཏོ 72
གཞེས་ ཀྱིས །_ དེ་ བཞིན་ གཤེགས་ 57
ནའི་ བསྟན་ པ་ ལ་ རབ་ ཏུ་ 94
བཀྲེས་ པ་ དང་ །_ སྐོམ་ པ་ 70
བཀྲེས་ པ་ དང་ །_ སྐོམ་ པས་ 62
བཀྲེས་ པ་ དང་ སྐོམ་ པས་ གདུངས་ 48
རྒྱུས་ མང་ དུ་ འཕེལ་ ལམ །_། 60
རྒྱུས་ མང་ དུ་ འཕེལ་ ལམ །_ 56
རྒྱུས་ རློམ་ སེམས་ སུ་ མྱི་ བྱེད 104
བརྡུངས་ ཏེ་ དྲིས་ པའི་ ཚིག་ གིས་ 65
མནན་ ཅིང་ འབྱུང་ བ་ ཡིན་ ནོ 94
མནན་ ཅིང་ འབྱུང་ བར་ མྱི་ འགྱུར་ 124
མནན་ ནས་ ངེས་ པར་ འབྱུང་ བར་ 92
མནན་ ཏེ་ འབྱུང་ བ་ ཡིན་ ནོ 69
པགས་ པ་ དང་ །_ ཤ་ དང་ 43
ཀོར་ དུ་ ཆོས་ གོས་ དག་ བཞག་ 60
ཀོར་ གང་ ཞེ་ ན །_ སོ་ 41
ཀོར་ གང་ ཞེ་ ན །_ ནང་ 41
ཀོར་ ཐ་ དད་ པ་ གང་ ཞེ་ 49
ཀོར་ གཅིག་ པ་ གང་ ཞེ་ ན 51
འཐོར་ བ་ དང་ །_ རྣམ་ པར་ 58
དགོད་ པར་ འདོད་ པ་ དང་ །_ 161
དགོད་ པར་ བྱའོ །_། འདི་ སྙེད་ 70
དགོད་ པར་ མྱི་ བྱའོ །_། བདག་ 52
དགོད་ དོ་ ཞེས་ དབུགས་ འབྱིན་ པ་ 337
བསྟི་ སྟང་ དུ་ བྱ་ བ་ དང་ 52
བསྟི་ སྟང་ དུ་ བྱེད །_ བླ་ 67
བརྩལ་ བར་ བྱ་ སྟེ །_ དགེ་ 48
སྒྱུ་ མ་ དང་ །_ སྨིག་ རྒྱུ་ 43
སྒྱུ་ མ་ ལ་ རློམ་ སེམས་ སུ་ 103
སྒྱུ་ མ་ ཡང་ གཞན་ མ་ ལགས་ 121
སྒྱུ་ མ་ ཡང་ གཞན་ ཞིག་ ཡིན་ 122
སྒྱུ་ མ་ བདག་ གི་ ཞེས་ རློམ་ 104
སྒྱུ་ མ་ ལྟ་ བུ་ དང་ །_ 118
སྒྱུ་ མ་ ལྟ་ བུའི་ ཏིང་ ངེ་ 70
སྒྱུ་ མ་ མཁན་ གྱི་ སློབ་ མ་ 54
སྒྱུ་ མ་ མཁན་ ནམ །_ སྒྱུ་ 41
སྒྱུ་ མ་ རློམ་ སེམས་ སུ་ མྱི་ 103
སྒྱུ་ མས་ རློམ་ སེམས་ སུ་ མྱི་ 105
སྒྱུ་ མའི་ སྐྱེས་ བུ་ འདི །_ 42
སྒྱུ་ མའི་ སྐྱེས་ བུའི་ རྨི་ ལམ་ 139
སྒྱུ་ མའི་ མཁན་ པོའི་ མཆན་ བུ་ 41
སྒྱུ་ རྩལ་ ཤེས་ ཀྱི་ བུ་ རིང་ 45
སྒྱུ་ མ །_ སྒྱུ་ མ་ ཉིད་ 100
རྩལ་ གྱིས་ རྣམ་ པར་ གནོན་ པ་ 500
ཀོ་ ས་ ལའི་ རྒྱལ་ པོ་ གསལ་ 327
ཀོ་ ས་ ལར་ བྱུང་ བའི་ རྒྱལ་ 148
ཀོ་ ཀ་ ལི་ ཀ་ དང་ །_ 59
བགྱིས་ པ་ ཞེས་ བགྱིའམ །_ ཨུ་ 71
བགྱིས་ ན །_ ལས་ དེའི་ རྣམ་ 67
བགྱིས་ ན་ ལས་ དེའི་ རྣམ་ པར་ 97
བགྱིས་ ན་ བསྙེན་ པར་ རྫོགས་ པ་ 56
བགྱིས་ ན་ ཅིར་ འགྱུར་ ལགས །_ 49
བགྱིས་ ན་ ཅིར་ འགྱུར །_ ཉེས་ 101
བགྱིས་ ལགས །_ བཅོམ་ ལྡན་ འདས་ 94
འགལ་ བར་ མི་ བྱེད་ དོ །_། 46
འགལ་ བར་ བསྟན་ ཏོ །_། ཀཽ་ 105
འགལ་ ཚབས་ ཅན་ དུ་ མི་ འགྱུར་ 153
འགལ་ ཚབས་ ཅན་ དུ་ འགྱུར་ རོ 452
ཚབས་ ཅན་ དུ་ མི་ འགྱུར་ རོ 153
ཚབས་ ཅན་ དུ་ འགྱུར་ རོ །_། 417
གསར་ དུ་ ཞུགས་ པའི་ བྱང་ ཆུབ་ 105
གསར་ ཆད་ ཀྱིས་ ཀྱང་ བཅོས་ ནས་ 84
སྙུན་ གསོས་ དང་ །_ སྨན་ ཟོང་ 113
མཛད །_ ཡང་ དག་ པར་ རབ་ 80
མཛད །_ ཡང་ དག་ པར་ འཛིན་ 81
མཛད །_ ཡང་ དག་ པར་ གཟེངས་ 82
མོང་ དུ་ བྱས་ ཏེ །_ བླ་ 58
སོས་ དང་ །_ ཐིག་ ནག་ དང་ 50
ཨུད་ པ་ ལ་ དང་ །_ པད་ 78
ཙ་ བཱི་ དྲི་ མ་ མེད་ པར་ 102
ཏིང་ ངེ་ འཛིན་ དང་ །_ ཆོས་ 169
ཏིང་ ངེ་ འཛིན་ དང་ །_ རྣམ་ 99
ཏིང་ ངེ་ འཛིན་ དང་ །_ ཤེས་ 173
ཏིང་ ངེ་ འཛིན་ དང་ །_ སེམས་ 44
ཏིང་ ངེ་ འཛིན་ དང་ །_ སྙོམས་ 195
ཏིང་ ངེ་ འཛིན་ དང་ །_ འོད་ 53
ཏིང་ ངེ་ འཛིན་ དང་ །_ རྡོ་ 52
ཏིང་ ངེ་ འཛིན་ དང་ །_ སྤྲིན་ 97
ཏིང་ ངེ་ འཛིན་ དང་ །_ གཟུངས་ 297
ཏིང་ ངེ་ འཛིན་ དང་ ཤེས་ རབ་ 44
ཏིང་ ངེ་ འཛིན་ དང་ སྙོམས་ པར་ 79
ཏིང་ ངེ་ འཛིན་ དང་ གཟུངས་ ཀྱི་ 51
ཏིང་ ངེ་ འཛིན་ ཐམས་ ཅད་ དང་ 147
ཏིང་ ངེ་ འཛིན་ ཐམས་ ཅད་ ལ་ 124
ཏིང་ ངེ་ འཛིན་ ཐམས་ ཅད་ ཀྱི་ 199
ཏིང་ ངེ་ འཛིན་ ལ་ གནས །_ 159
ཏིང་ ངེ་ འཛིན་ ལ་ སྙོམས་ པར་ 2250
ཏིང་ ངེ་ འཛིན་ ལ་ སྙོམས་ ཞུགས་ 62
ཏིང་ ངེ་ འཛིན་ ལ་ མཉམ་ པར་ 138
ཏིང་ ངེ་ འཛིན་ དུ་ རྟོགས་ པར་ 85
ཏིང་ ངེ་ འཛིན་ གང་ ལ་ གནས་ 125
ཏིང་ ངེ་ འཛིན་ གང་ ཞེ་ ན 440
ཏིང་ ངེ་ འཛིན་ འདི་ ལ་ གནས་ 123
ཏིང་ ངེ་ འཛིན་ འདི་ ཐོས་ ནས་ 41
ཏིང་ ངེ་ འཛིན་ གྱི་ སྒྲ་ དང་ 49
ཏིང་ ངེ་ འཛིན་ གྱི་ དབང་ པོ་ 82
ཏིང་ ངེ་ འཛིན་ གྱི་ རྒྱལ་ པོ་ 66
ཏིང་ ངེ་ འཛིན་ གྱི་ ཕ་ རོལ་ 76
ཏིང་ ངེ་ འཛིན་ གྱི་ ཕུང་ པོ་ 120
ཏིང་ ངེ་ འཛིན་ རྣམས་ དང་ །_ 248
ཏིང་ ངེ་ འཛིན་ རྣམས་ ཡོངས་ སུ་ 45
ཏིང་ ངེ་ འཛིན་ རྣམས་ སམ །_ 43
ཏིང་ ངེ་ འཛིན་ རྣམ་ པར་ དག་ 137
ཏིང་ ངེ་ འཛིན་ ཡང་ དག་ བྱང་ 52
ཏིང་ ངེ་ འཛིན་ དེ་ ལ་ གནས་ 312
ཏིང་ ངེ་ འཛིན་ དེ་ ལ་ སྙོམས་ 40
ཏིང་ ངེ་ འཛིན་ དེ་ ལས་ ལངས་ 95
ཏིང་ ངེ་ འཛིན་ དེ་ ལས་ བཞེངས་ 60
ཏིང་ ངེ་ འཛིན་ ཡོངས་ སུ་ དག་ 62
ཏིང་ ངེ་ འཛིན་ ཡོངས་ སུ་ རྫོགས་ 42
ཏིང་ ངེ་ འཛིན་ ཀྱང་ འཐོབ་ བོ 46
ཏིང་ ངེ་ འཛིན་ ཐོབ་ པར་ འགྱུར་ 41
ཏིང་ ངེ་ འཛིན་ ཡོད་ དེ །_ 187
ཏིང་ ངེ་ འཛིན་ ཡོད་ དོ །_། 125
ཏིང་ ངེ་ འཛིན་ གྱིས་ ནི་ ཏིང་ 61
ཏིང་ ངེ་ འཛིན་ ལས་ སྐྱེས་ པའི་ 66
ཏིང་ ངེ་ འཛིན་ ཏོ །_། དེ་ 332
ཏིང་ ངེ་ འཛིན་ དེས་ རྣམ་ པར་ 166
ཏིང་ ངེ་ འཛིན་ ཅེས་ བྱའོ །_། 176
ཏིང་ ངེ་ འཛིན་ སྤོང་ བའི་ འདུ་ 40
གས་ པ་ དང་ །_ པད་ མ་ 70
གཟིགས །_ བཅོམ་ ལྡན་ འདས་ ཀྱིས་ 115
སྐྱེའོ །_། ཆོས་ ཐམས་ ཅད་ ནི་ 45
སའི་ ཁམས་ དང་ །_ ཆུའི་ ཁམས་ 55
སའི་ ཁམས་ ལ་ རྣམ་ པར་ སྨིན་ 126
སའི་ ཁམས་ ཀྱི་ དེ་ བཞིན་ ཉིད་ 56
སྐར་ མའི་ རྒྱལ་ པོ་ མེ་ ཏོག་ 96
འགྲོའོ །_། དེ་ ཅིའི་ ཕྱིར་ ཞེ་ 49
འགྲོའོ །_། བྱེ་ བ་ ཁྲག་ ཁྲིག་ 58
འགྲོའོ །_། སྟོང་ གི་ ཆ་ དང་ 85
སྨྲེ་ སྔགས་ མ་ འདོན་ ཅིག _། 42
སྨྲེ་ སྔགས་ འདོན་ པ་ དང་ །_ 383
མའོ་ ངོ་ མཚར་ རྨད་ ཀྱི་ ཆོས 54
རྨོས་ མ་ བཏབ་ པའི་ འབྲས་ སཱ་ 48
སཱ་ ལ་ ཆེན་ པོ་ ལྟ་ བུ་ 308
སཱ་ ལ་ ཆེན་ པོ་ ལྟ་ བུར་ 41
སཱ་ ལ་ ཆེན་ པོ་ ལྟ་ བུའི་ 70
སཱ་ ལའི་ དབང་ པོའི་ རྒྱལ་ པོ་ 41
སཱ་ ལུ་ དང་ །_ བུ་ རམ་ 53
གསེག་ མ་ དང་ །_ གྱོ་ མོ་ 85
བརྟུལ་ ཞུགས་ ཡོན་ ཏན་ རྫོགས་ ལ་ 89
བཟོའི་ གནས་ དང་ །_ ལས་ ཀྱི་ 44
སྦངས་ པ་ ལྟ་ བུར་ བསིལ་ བར་ 83
དམྱལ་ བ་ པའི་ སེམས་ ཅན་ དེ་ 47
དམྱལ་ བ་ དང་ །_ ཡི་ དགས་ 163
དམྱལ་ བ་ དང་ །_ དུད་ འགྲོ་ 212
དམྱལ་ བ་ དང་ །_ དུད་ འགྲོའི་ 170
དམྱལ་ བ་ དང་ །_ བྱོལ་ སོང་ 101
དམྱལ་ བ་ དང་ ཡི་ དགས་ དང་ 96
དམྱལ་ བ་ གང་ ཡིན་ པ་ དེ་ 58
དམྱལ་ བ་ ཆེན་ པོ་ དེ་ དག་ 43
དམྱལ་ བ་ ཆེན་ པོ་ ངུ་ འབོད་ 54
དམྱལ་ བ་ ཆེན་ པོ་ མནར་ མེད་ 90
དམྱལ་ བ་ རྣམས་ སུ་ སྐྱེ་ བར་ 84
དམྱལ་ བ་ ཡང་ སོས་ ལ་ སོགས་ 52
དམྱལ་ བ་ དེ་ ལས་ ཐར་ བར་ 72
དམྱལ་ བ་ འམ །_ བྱོལ་ སོང་ 52
དམྱལ་ བར་ ལྟུང་ བར་ འགྱུར་ རོ 42
སླ་ བ་ མ་ ཡིན་ ནོ །_། 123
ཁྱུ་ མཆོག་ གི་ མཐུ་ ཕྱུང་ བ་ 51
གཏུམ་ པོ་ ཐུགས་ གསང་ བའི་ རྒྱུད་ 49
མཚར་ ཏོ །_། བཅོམ་ ལྡན་ འདས་ 94
མཚར་ ལགས་ སོ །_། བཅོམ་ ལྡན་ 77
མཚར་ རྨད་ དུ་ བྱུང་ བའི་ ཆོས་ 98
མཚར་ རྨད་ ཀྱི་ ཆོས །_། རྫོགས་ 56
རྗེའུ་ རིགས་ དང་ །_ དམངས་ རིགས་ 82
ཅེ་ ན །_ ཁྱིམ་ བདག་ འདི་ 273
ཅེ་ ན །_ རིགས་ ཀྱི་ བུ་ 57
བཀོད་ པ་ ཞེས་ བྱ་ བའི་ ཏིང་ 75
བཀོད་ པ་ དེ་ དག་ བཅོམ་ ལྡན་ 86
བཀོད་ པ་ ཕུན་ སུམ་ ཚོགས་ པ་ 59
བཀོད་ ན །_ ཀཽ་ ཤི་ ཀ་ 82
ཏིག་ དང་ །_ བཻ་ དཱུརྱ་ དང་ 46
བརྐུས་ པར་ བརྗོད་ པར་ བྱ་ སྟེ 43
བརྩི་ བར་ བྱ་ ཞིང་ དངོས་ པོ་ 59
འཇམ་ དཔལ་ ཆོས་ ཐམས་ ཅད་ ནི་ 88
འཇམ་ དཔལ་ འདི་ ཇི་ སྙམ་ དུ་ 44
འཇམ་ དཔལ་ འདི་ ལྟ་ སྟེ །_ 104
འཇམ་ དཔལ་ འདི་ ལྟ་ སྟེ་ དཔེར་ 102
འཇམ་ དཔལ་ གྱི་ རྩ་ བའི་ ཆོ་ 49
འཇམ་ དཔལ་ གཞོན་ ནུར་ གྱུར་ པའི་ 178
འཇམ་ དཔལ་ གཞོན་ ནུར་ གྱུར་ པ་ 1191
འཇམ་ དཔལ་ གཞོན་ ནུར་ གྱུར་ པས་ 567
འཇམ་ དཔལ་ དེ་ བཞིན་ དུ་ དེ་ 48
འཇམ་ དཔལ་ དེ་ བཞིན་ གཤེགས་ པའི་ 43
འཇམ་ དཔལ་ དེ་ བཞིན་ གཤེགས་ པ་ 150
འཇམ་ དཔལ་ དེ་ ལྟ་ བས་ ན་ 48
འཇམ་ དཔལ་ ཇི་ ལྟར་ ན་ བྱང་ 108
འཇམ་ དཔལ་ བྱང་ ཆུབ་ སེམས་ དཔའ་ 121
འཇམ་ དཔལ་ གཞན་ ཡང་ དབུགས་ འབྱིན་ 68
འཇམ་ དཔལ་ གྱིས་ གསོལ་ པ །_ 236
འཇམ་ དཔལ་ གྱིས་ སྨྲས་ པ །_ 747
འཇམ་ དཔལ་ རིགས་ ཀྱི་ བུའམ །_ 50
འཇམ་ དཔལ་ དབུགས་ འབྱིན་ པ་ རྙེད་ 70
གེར་ འདྲི་ བ་ དང་ །_ ཡི་ 56
ཆོད་ དེ །_ ཉོན་ མོངས་ པ་ 41
བརྩེགས་ པ་ ལ་ ཕྱག་ འཚལ་ ལོ 41
བརྩེགས་ པ་ ཆེན་ པོའི་ ཆོས་ ཀྱི་ 102
རྨ་ བྱ་ ཆེན་ མོ་ འདིས་ བདག་ 40
དཀྱིལ་ འཁོར་ དང་ །_ ཕྱག་ རྒྱ་ 49
དཀྱིལ་ འཁོར་ ཐམས་ ཅད་ རྣམ་ པར་ 42
དཀྱིལ་ འཁོར་ དབུས་ སུ་ ནི །_། 106
དཀྱིལ་ འཁོར་ དབུས་ གནས་ པར །_། 127
དཀྱིལ་ འཁོར་ རོ །_། དེ་ ནས་ 40
དཀྱིལ་ འཁོར་ བསྒོམ་ པར་ བྱ །_། 59
དཀྱིལ་ འཁོར་ བྲི་ བར་ བྱ །_། 56
སྲེག་ པར་ བྱེད །_ འཚོད་ པར་ 86
སྲེག་ སྟོང་ ཕྲག་ བརྒྱད་ བྱའོ །_། 59
རྡོ་ རྗེས་ འདི་ སྐད་ ཅེས་ གསོལ་ 85
རྡོ་ རྗེས་ རབ་ འཇོམས་ གཞན་ ཡང་ 107
རྡོ་ རྗེས་ དེ་ བཞིན་ གཤེགས་ པ་ 71
རྡོ་ རྗེས་ བཅོམ་ ལྡན་ འདས་ ལ་ 94
རྡོ་ རྗེས་ བཅོམ་ ནས་ རྒྱུན་ དུ་ 92
རྡོ་ རྗེས་ བཅོམ་ སྟེ་ རྒྱུན་ དུ་ 46
རྡོ་ རྗེ་ དང་ །_ བྱང་ ཆུབ་ 48
རྡོ་ རྗེ་ ལ་ འདི་ སྐད་ ཅེས་ 235
རྡོ་ རྗེ་ ལ་ བཀའ་ སྩལ་ པ 109
རྡོ་ རྗེ་ སངས་ རྒྱས་ ཐམས་ ཅད་ 72
རྡོ་ རྗེ་ ཀུན་ ལས་ བསྡུས་ པ་ 41
རྡོ་ རྗེ་ ཞེས་ བྱ་ བའི་ ཏིང་ 627
རྡོ་ རྗེ་ དེ་ བཞིན་ གཤེགས་ པ་ 98
རྡོ་ རྗེ་ འཛིན་ པ་ ཆེན་ པོ་ 42
རྡོ་ རྗེ་ འཛིན་ པས་ གསུངས་ སོ 41
རྡོ་ རྗེ་ ལྟ་ བུའི་ ཏིང་ ངེ་ 107
རྡོ་ རྗེ་ ལས་ ཕྱུང་ ངོ་ །_། 165
རྡོ་ རྗེ་ སེམས་ དཔའ་ དེ་ བཞིན་ 126
རྡོ་ རྗེ་ སེམས་ དཔའ་ བདེ་ བའི་ 67
རྡོ་ རྗེ་ སེམས་ དཔས་ གསུངས་ སོ 125
རྡོ་ རྗེ་ ཅན་ གྱིས་ གསུངས །_། 77
