༄༅ རྒྱ་ གར་ སྐད་ དུ །_ ཨཱརྱ་ 185
སྐབས་ འདི་ ལ་ དགེ་ སློང་ གི་ དགེ་ 136
སྐབས་ དེ་ དགེ་ སློང་ རྣམས་ ཀྱིས་ བཅོམ་ 640
སྐབས་ དེ་ དགེ་ སློང་ དག་ གིས་ བཅོམ་ 75
སྐབས་ དེ་ དགེ་ སློང་ མ་ རྣམས་ ཀྱིས་ 128
སྐབས་ དེ་ བཅོམ་ ལྡན་ འདས་ ལ་ དགེ་ 129
སྐབས་ དེ་ བཅོམ་ ལྡན་ འདས་ ལ་ གསོལ་ 148
སྐབས་ ཀྱང་ མྱི་ དབྱེའོ །_། ཕྱིས་ འགྱོད་ 50
ཉེས་ པ་ མེད་ དོ །_། དགེ་ སློང་ 47
ཉེས་ པ་ མེད་ དོ །_། བཙུན་ པ་ 89
ཉེས་ པ་ སྦོམ་ པོར་ འགྱུར་ ཏེ །_ 43
ཉེས་ པ་ སྦོམ་ པོར་ འགྱུར་ རོ །_། 858
ཉེས་ པར་ སྨྲས་ པའི་ ཆོས་ རྣམས་ ཀྱི་ 60
ཉེས་ བྱས་ སོ །_། མཐའ་ འཁོབ་ པས་ 86
ཉེས་ བྱས་ སོ །_། མི་ མ་ ལགས་ 50
ཉེས་ བྱས་ སོ །_། དེ་ བཞིན་ དུ་ 298
ཉེས་ བྱས་ སོ །_། བཙུན་ པ་ བསླབ་ 42
ཉེས་ བྱས་ སོ །_། བཙུན་ པ་ དགེ་ 521
ཉེས་ བྱས་ སོ །_། བཙུན་ པ་ རེ་ 238
ཉེས་ བྱས་ སོ །_། བསྙེན་ པར་ མ་ 234
ཉེས་ བྱས་ སོ །_། བསྙེན་ པར་ རྫོགས་ 257
ཉེས་ བྱས་ སོ །།_།། མདོར་ ན །_ 64
ཉེས་ བྱས་ སུ་ འགྱུར་ ལ །_ ཐོབ་ 77
ཉེས་ བྱས་ སུ་ འགྱུར་ རོ །_། དགེ་ 237
ཉེས་ བྱས་ སུ་ འགྱུར་ རོ །_། བཙུན་ 202
ཉེས་ བྱས་ སུ་ འགྱུར་ རོ །།_།། མདོར་ 58
ཉེས་ བྱས་ ཉིད་ དུ་ འགྱུར་ རོ །_། 40
ཉེས་ དམིགས་ སུ་ རྗེས་ སུ་ ལྟ་ བར་ 44
ཉེས་ དམིགས་ གང་ ཅུང་ ཟད་ བྱུང་ བ་ 40
ཞོ་ དང་ །_ མར་ དང་ །_ ཞུན་ 67
ཞོ་ དང་ །_ སྦྲང་ རྩི་ དང་ །_ 43
ཞོ་ དང་ མར་ དང་ ཞུན་ མར་ དང་ 49
ཞོ་ དང་ སྦྲང་ རྩི་ དང་ མར་ གྱིས་ 91
ཤ་ ར་ དྭ་ ཏིའི་ བུས་ འདི་ སྐད་ 132
ཤ་ ར་ དྭ་ ཏིའི་ བུས་ སྨྲས་ པ 81
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དང་ །_ 62
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ ལ་ འདི་ 184
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ སངས་ རྒྱས་ 50
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ལ་ 103
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ནི་ 53
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ཇི་ 226
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ལྟ་ 188
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ འདི་ ལྟར་ 110
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ རྣམ་ གྲངས་ 241
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ རང་ གི་ 107
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ ཤིན་ ཏུ་ 121
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ ལ་ 43
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ ནི་ 82
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ དེ་ 91
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ བཞིན་ 225
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ ཇི་ 76
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ ལྟ་ 40
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ དེ་ ལྟར་ 189
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ བྱང་ ཆུབ་ 572
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ གཞན་ ཡང་ 550
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ གལ་ ཏེ་ 68
ཤ་ ར་ དྭ་ ཏིའི་ བུ་ རིགས་ ཀྱི་ 48
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ འདི་ 112
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ རྣམ་ 274
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ དེ་ 234
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ བདག་ 220
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ ནང་ 47
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ བྱང་ 172
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ གཞན་ 91
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ གཟུགས་ 57
ཤ་ ར་ དྭ་ ཏིའི་ བུ །_ མྱིག་ 82
ཤ་ ར་ དྭ་ ཏིའི་ བུས །_ ཚེ་ 56
ཤ་ སྟག་ ལ་ འདི་ ལྟ་ སྟེ །_ 53
ཤ་ སྟག་ གོ །_། ཐམས་ ཅད་ ཀྱང་ 90
འདུག _། ང་ ནི་ ཡང་ དག་ རྫོགས་ 89
བཤམས་ པ་ ཉིད་ ལ་ བཞུགས་ སོ །_། 101
མྱོང་ བར་ འགྱུར་ བའི་ ལས་ ཀྱིས་ ཡི་ 49
མྱོང་ བར་ འགྱུར་ ཏེ །_ དགེ་ སློང་ 60
མྱོང་ བར་ འགྱུར །_ དགེ་ སློང་ དག་ 52
མེ་ ལ་ ཕྱག་ འཚལ་ ལོ །_། དེ་ 68
མེ་ ཏོག་ དང་ །_ འབྲས་ བུ་ དང་ 159
མེ་ ཏོག་ དང་ །_ ཕྲེང་ བ་ དང་ 182
མེ་ ཏོག་ དང་ །_ བདུག་ པ་ དང་ 238
མེ་ ཏོག་ དང་ །_ བདུག་ སྤོས་ དང་ 85
མེ་ ཏོག་ དང་ །_ སྤོས་ དང་ །_ 128
མེ་ ཏོག་ ལ་ ཕྱག་ འཚལ་ ལོ །_། 57
མེ་ ཏོག་ ཀུན་ ཏུ་ རྒྱས་ པ་ མངོན་ 70
མེ་ ཏོག་ ཕྲེང་ དང་ །_ བྱུག་ པ་ 117
མེ་ ཏོག་ ཨུད་ པ་ ལ་ དང་ །_ 80
མེ་ ཏོག་ མན་ དཱ་ ར་ བ་ དང་ 75
བསྒྱུར་ བ །_ འོད་ པ་ བཞིན་ དུ་ 54
བསྒྱུར་ ཅིང་ བཟོད་ པ་ དང་ །_ འདོད་ 112
བསྒྱུར་ ཅིང་ ཞུས་ ཏེ །_ སྐད་ གསར་ 40
བསྒྱུར་ ཅིང་ ཞུས་ ཏེ་ སྐད་ གསར་ ཆད་ 46
བསྒྱུར་ ཅིང་ ཞུས་ ཏེ་ གཏན་ ལ་ ཕབ་ 261
བསྒྱུར་ ཏེ་ འདི་ སྐད་ ཅེས་ བདག་ གིས་ 64
ཚ་ བ་ དང་ །_ རབ་ ཏུ་ ཚ་ 52
ཚ་ ཤེས་ པ་ དང་ །_ ཁྲེལ་ ཡོད་ 40
དུས །_། རྙེད་ ན་ ལུས་ ཅན་ རྣམས་ 49
ཀ་ ཏི་ ཥྱ་ དང་ །_ རྒྱ་ མཚོས་ 56
ཀ་ མེད་ པར་ ཡང་ མི་ དམིགས་ སོ 68
ཀ་ མེད་ པར་ ཡང་ མྱི་ དམྱིགས་ སོ 40
ཀ་ གནས་ པ་ ན་ བཞུགས་ སོ །_། 42
ཀ་ འདི་ ལྟ་ སྟེ་ དཔེར་ ན །_ 230
ཀ་ དེ་ ནི་ འདི་ ལྟར་ ཤེས་ རབ་ 55
ཀ་ དེ་ བས་ ཀྱང་ རིགས་ ཀྱི་ བུ་ 82
ཀ་ དེ་ དེ་ བཞིན་ ནོ །_། དེ་ 48
ཀ་ དེ་ བཞིན་ གཤེགས་ པ་ གང་ ཡིན་ 105
ཀ་ དེ་ ཇི་ སྙམ་ དུ་ སེམས །_ 100
ཀ་ དེ་ ལྟར་ སྟོན་ པའི་ རིགས་ ཀྱི་ 115
ཀ་ ཤེས་ རབ་ ཀྱི་ ཕ་ རོལ་ ཏུ་ 89
ཀ་ བྱང་ ཆུབ་ སེམས་ དཔའ་ སེམས་ དཔའ་ 88
ཀ་ གཞན་ ཡང་ བྱང་ ཆུབ་ སེམས་ དཔའ་ 66
ཀ་ གཞན་ ཡང་ རིགས་ ཀྱི་ བུ་ དང་ 110
ཀ་ གལ་ ཏེ་ བྱང་ ཆུབ་ སེམས་ དཔའ་ 104
ཀ་ ལན་ ད་ ཀ་ གནས་ པ་ ན་ 86
ཀ་ ལན་ ད་ ཀའི་ གནས་ ན་ བཞུགས་ 44
ཀ་ ལན་ ད་ ཀའི་ བུ་ ཚེ་ དང་ 41
ཀ་ གཏོང་ བར་ བྱེད །_ ཁ་ ཟེར་ 148
ཀ་ རིགས་ ཀྱི་ བུ་ འམ་ རིགས་ ཀྱི་ 99
ཀ་ རིགས་ ཀྱི་ བུའམ་ རིགས་ ཀྱི་ བུ་ 49
ཀ་ སྟོང་ གསུམ་ གྱི་ སྟོང་ ཆེན་ པོའི་ 52
ཀ་ མྱེད་ པར་ ཡང་ མྱི་ དམྱིགས་ སོ 105
ཚུར་ རིགས་ ཀྱི་ བུ་ ཁྱོད་ ཀྱིས་ ཤེས་ 151
ཚུར་ སྐྱེལ་ བར་ བྱེད་ ན་ དགེ་ འདུན་ 47
འདོང་ བར་ བྱེད་ དོ །_། དེ་ ནས་ 48
གོ་ ཞེས་ ཤིན་ ཏུ་ རྣམ་ པར་ དག་ 109
གོ་ ཞེས་ བྱ་ བར་ སྟོན་ ཅིང་ །_ 105
གོ་ ཞེས་ བྱ་ བར་ རྟོག་ པ་ དང་ 108
གོ་ ཞེས་ བྱ་ བར་ རྟོག་ པས །_ 105
གོ་ ཆ་ ཆེན་ པོ་ བགོས་ པ་ ཞེས་ 55
གོ་ ཆ་ ཡང་ མྱེད་ པས །_ དེའི་ 112
གོ་ འབྱེད་ དོ །_། དེ་ ཅིའི་ ཕྱིར་ 50
གོ་ སྐབས་ ཀྱང་ མྱི་ དབྱེའོ །_། ཕྱིས་ 50
གོ་ འགོད་ དོ །_། ཇི་ ལྟར་ བདག་ 50
གོ་ ཆའོ །_། ཚེ་ དང་ ལྡན་ པ་ 47
སྤོང་ བ་ དང་ །_ རྫུ་ འཕྲུལ་ གྱི་ 213
སྤོང་ བ་ རྣམས་ དང་ །_ རྫུ་ འཕྲུལ་ 172
སྤོང་ བ་ རྣམ་ པར་ དག་ པས །_ 41
སྤོང་ བ་ བཞི་ དང་ །_ རྫུ་ འཕྲུལ་ 176
སྤོང་ བའི་ འདུ་ བྱེད་ དང་ ལྡན་ པའི་ 40
གསུང་ བ་ ནས །_ དེ་ ནི་ ཙན་ 67
གསུང་ བ་ ནས །_ དེ་ བཞིན་ དུ་ 132
གསུང་ དང་ ཐུགས་ ཀྱི་ གསང་ བ་ གསང་ 55
གསུང་ དང་ ཐུགས་ རྡོ་ རྗེ་ ལས་ ཕྱུང་ 70
གསུང་ བས་ དེ་ དེ་ བཞིན་ དུ་ འཛིན་ 89
གསུང་ བས་ གནང་ བར་ རིག་ ནས །_ 61
གསུང་ བས་ གནང་ ངོ་ །_། དེ་ ནས་ 121
གསུང་ ཤིག _། གང་ དག་ མི་ བཟོད་ 95
གསུང་ ཤིག _། འདི་ ནི་ ལས་ བརྗོད་ 48
གསུང་ ཐུགས་ རྡོ་ རྗེ་ ལས་ ཕྱུང་ ངོ་ 88
གཏམ་ གྱིས་ ཡང་ དག་ པར་ སྟོན་ པར་ 65
གཏམ་ གྱིས་ ཡང་ དག་ པར་ བསྟན །_ 120
གཏམ་ འདྲེ་ བར་ བྱེད །_ ཕེབས་ པར་ 41
འདྲེ་ བ་ མྱེད་ པ་ གང་ ཡིན་ པ་ 104
འདྲེ་ བར་ བྱེད །_ ཕེབས་ པར་ སྨྲ་ 41
དམར་ པོ་ དང་ །_ དཀར་ པོ་ དང་ 110
ངུར་ བགྱིད་ པ་ དེ་ ནི །_ ཤེས་ 105
ངུར་ སྨྲིག་ བགོས་ ནས་ དད་ པ་ ཡང་ 65
སྨྲིག་ བགོས་ ནས་ དད་ པ་ ཡང་ དག་ 65
ཆེར་ ཡང་ དག་ པར་ རབ་ ཏུ་ སྟོན་ 127
ཆེར་ ཡང་ དག་ པར་ རབ་ ཏུ་ བསྟན་ 79
ཆེར་ བརྗོད་ དེ་ བསྟན་ པ་ དང་ །_ 64
སྨོས་ སུ་ མ་ མཆིས་ པའོ །_། བཅོམ་ 52
སྨོས་ ཀྱང་ ཅི་ དགོས །_ དེ་ ནས་ 43
གྲང་ བ་ དང་ །_ ཚ་ བ་ དང་ 43
ཆར་ ཡང་ ཉེ་ བར་ མི་ འགྲོ་ བ་ 58
ཆར་ ཡང་ ཉེ་ བར་ མི་ འགྲོའོ །_། 181
ཆར་ ཡང་ ཉེ་ བར་ མྱི་ འགྲོའོ །_། 229
ཆར་ རབ་ ཏུ་ ཕོབ་ ཅིག་ སྭཱ་ ཧཱ 89
ཆར་ རབ་ ཏུ་ ཕོབ་ ཤིག་ སྭཱ་ ཧཱ 41
རྩེ་ མོ་ ཉི་ ཤུ་ མཐོ་ བ་ ཡེ་ 108
རྩེ་ མོ་ མཐོན་ པོ་ ཉི་ ཤུ་ ཡེ་ 80
རྩེ་ བར་ བྱེད །_ དགའ་ བར་ བྱེད 285
རྩེ་ ཞིང་ དགའ་ ལ་ དགའ་ མགུར་ སྤྱོད་ 181
སྐྱེད་ ཅིག །_ དེ་ ཅིའི་ ཕྱིར་ ཞེ་ 77
སྐྱེད་ ཅིག _། དེ་ ཅིའི་ ཕྱིར་ ཞེ་ 58
སྐྱེད་ དོ །_། དེ་ ཅིའི་ ཕྱིར་ ཞེ་ 94
སྐྱེད་ དོ །_། འཇམ་ དཔལ་ རིགས་ ཀྱི་ 45
སློབ་ པའི་ བྱང་ ཆུབ་ སེམས་ དཔའ་ སེམས་ 215
སློབ་ པ་ དང་ །_ གཉིས་ སུ་ བྱར་ 64
སློབ་ པ་ ནི །_ མི་ དམིགས་ པའི་ 51
སློབ་ པ་ ཡིན །_ རབ་ འབྱོར་ དེ་ 73
སློབ་ པ་ ཡིན །_ ཅིའི་ ཕྱིར་ ན 105
སློབ་ ན །_ རྣམ་ པ་ ཐམས་ ཅད་ 883
སློབ་ སྟེ །_ དེ་ ཅིའི་ ཕྱིར་ ཞེ་ 129
སློབ་ མ་ དང་ །_ དགེ་ ཚུལ་ དང་ 79
སློབ་ མ་ དང་ །_ དགེ་ ཚུལ་ མ་ 156
སློབ་ བོ །_། དེ་ ནི་ གཉིས་ སུ་ 59
སློབ་ བོ །_། དེ་ གཉིས་ སུ་ བྱར་ 104
བུའམ །_ རིགས་ ཀྱི་ བུ་ མོ་ གང་ 359
བུའམ །_ རིགས་ ཀྱི་ བུ་ མོ་ དེ་ 174
བུའམ །_ རིགས་ ཀྱི་ བུ་ མོ་ དད་ 43
བུའམ །_ རིགས་ ཀྱི་ བུ་ མོའམ །_ 44
ཡོ་ བྱད་ ཐམས་ ཅད་ ཀྱིས་ བསྙེན་ བཀུར་ 66
ཡོ་ བྱད་ རྣམས་ ཉེ་ བར་ སྒྲུབ་ སྟེ 41
ཡོ་ བྱད་ དེ་ དག་ གིས་ ཡོངས་ སུ་ 44
ཡོ་ བྱད་ ཅན་ དེ་ དག་ གིས་ གསོལ་ 116
བྱད་ ཐམས་ ཅད་ ཀྱིས་ བསྙེན་ བཀུར་ བྱས་ 42
བྱད་ རྣམས་ ཉེ་ བར་ སྒྲུབ་ སྟེ །_ 41
བྱད་ བཟང་ པོ་ བརྒྱད་ ཅུས་ མཛེས་ པར་ 46
བྱད་ དེ་ དག་ གིས་ ཡོངས་ སུ་ ཟིན་ 43
བྱད་ ཅན་ དེ་ དག་ གིས་ གསོལ་ བ་ 116
ཤུ་ མཐོ་ བ་ ཡེ་ ཤེས་ ཀྱི་ རྡོ་ 108
ཤུ་ ཡེ་ ཤེས་ རྡོ་ རྗེས་ བཅོམ་ ནས་ 48
འཐབ་ པ་ དང་ །_ རྩོད་ པ་ དང་ 89
འཐབ་ བྲལ་ དང་ །_ དགའ་ ལྡན་ དང་ 65
འཐུང་ །_། འདུག་ ཅིག་ སོར་ མོའི་ ཕྲེང་ 89
འཐུང་ ཆེན་ པོའི་ ཞལ་ དུ་ སྟོབས །_། 44
དངོས་ པོ་ དང་ དངོས་ པོ་ མེད་ པ་ 42
དངོས་ པོ་ དང་ རྫས་ དང་ མཚན་ མར་ 44
དངོས་ པོ་ མེད་ པའི་ རང་ བཞིན་ ནི་ 43
དངོས་ པོ་ མེད་ པའི་ ངོ་ བོ་ ཉིད་ 1356
དངོས་ པོ་ མེད་ པ་ མ་ ཡིན་ ན་ 79
དངོས་ པོ་ མེད་ པ་ སྟོང་ པ་ ཉིད་ 355
དངོས་ པོ་ མེད་ ཅེས་ བྱ་ བར་ མི་ 107
དངོས་ པོ་ གང་ ལ་ བྱིས་ པ་ སོ་ 62
དངོས་ པོ་ ཡིན་ ཏེ །_ དངོས་ པོ་ 44
དངོས་ པོ་ མ་ ཡིན་ པས །_ དེའི་ 98
དངོས་ པོ་ མ་ ཚང་ ན་ ཉེས་ པ་ 54
དངོས་ པོ་ མ་ མཆིས་ པའི་ ངོ་ བོ་ 81
དངོས་ པོ་ མ་ མཆིས་ པའི་ སླད་ དུ 111
དངོས་ པོ་ མ་ མཆིས་ པ་ ལགས །_ 111
དངོས་ པོ་ མ་ མཆིས་ པར་ བལྟའོ །_། 102
དངོས་ པོ་ ཡོད་ པ་ ཞིག་ ཡིན་ ཏེ 100
དངོས་ པོ་ ཡོད་ པ་ འམ །_ དངོས་ 136
དངོས་ པོ་ ཡོད་ ཅེས་ བྱ་ བར་ མི་ 132
དངོས་ པོ་ ཡོད་ ཅེས་ བྱ་ བར་ མྱི་ 167
དངོས་ པོ་ འཐོབ་ ཏུ་ རུང་ ན །_ 51
དངོས་ པོ་ ཞིག་ ཡིན་ ནི །_ ཐེག་ 49
དངོས་ པོ་ ཚང་ ན་ ཕམ་ པར་ འགྱུར་ 52
དངོས་ པོ་ མྱེད་ པའི་ རང་ བཞིན་ ནི་ 289
དངོས་ པོ་ མྱེད་ པའི་ ངོ་ བོ་ ཉིད་ 1891
དངོས་ པོ་ མྱེད་ པའི་ ཕྱིར །_ ཡིད་ 96
དངོས་ པོ་ མྱེད་ པ་ གང་ ཡིན་ པ་ 105
དངོས་ པོ་ མྱེད་ པ་ ནི་ དངོས་ པོ་ 102
དངོས་ པོ་ མྱེད་ པ་ སྟེ །_ དངོས་ 104
དངོས་ པོ་ མྱེད་ པ་ མ་ ཡིན་ ན་ 72
དངོས་ པོ་ མྱེད་ པ་ སྟོང་ པ་ ཉིད་ 1290
